performance,metric,DataSet,method,perturb,DEG,Ncontrol,Nimputed,Nstimulated,seed
38.4978,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+SREBF2,5000,2000,555,555,1
0.9429,pearson_distance,Replogle_exp6,WitnessCell,FDPS+XRCC5,100,2000,96,96,1
0.0152,mse,Replogle_exp6,WitnessCell,FDPS+XRCC5,100,2000,96,96,1
0.4577,edistance,Replogle_exp6,WitnessCell,FDPS+XRCC5,100,2000,96,96,1
44.5867,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+XRCC5,100,2000,96,96,1
16.9009,wasserstein,Replogle_exp6,WitnessCell,FDPS+XRCC5,100,2000,96,96,1
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+XRCC5,100,2000,96,96,1
0.7794,pearson_distance,Replogle_exp6,WitnessCell,FDPS+XRCC5,5000,2000,96,96,1
0.0027,mse,Replogle_exp6,WitnessCell,FDPS+XRCC5,5000,2000,96,96,1
0.8251,edistance,Replogle_exp6,WitnessCell,FDPS+XRCC5,5000,2000,96,96,1
41.0219,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+XRCC5,5000,2000,96,96,1
0.9695,pearson_distance,Replogle_exp6,WitnessCell,FDPS+XRCC6,100,2000,153,153,1
0.0131,mse,Replogle_exp6,WitnessCell,FDPS+XRCC6,100,2000,153,153,1
0.3125,edistance,Replogle_exp6,WitnessCell,FDPS+XRCC6,100,2000,153,153,1
40.52,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+XRCC6,100,2000,153,153,1
48.5529,wasserstein,Replogle_exp6,WitnessCell,FDPS+XRCC6,100,2000,153,153,1
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+XRCC6,100,2000,153,153,1
0.8819,pearson_distance,Replogle_exp6,WitnessCell,FDPS+XRCC6,5000,2000,153,153,1
0.0019,mse,Replogle_exp6,WitnessCell,FDPS+XRCC6,5000,2000,153,153,1
0.5948,edistance,Replogle_exp6,WitnessCell,FDPS+XRCC6,5000,2000,153,153,1
40.1846,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+XRCC6,5000,2000,153,153,1
0.8637,pearson_distance,Replogle_exp6,WitnessCell,HMGCR+SREBF1,100,2000,433,433,1
0.0166,mse,Replogle_exp6,WitnessCell,HMGCR+SREBF1,100,2000,433,433,1
0.3537,edistance,Replogle_exp6,WitnessCell,HMGCR+SREBF1,100,2000,433,433,1
0.4244,sym_kldiv,Replogle_exp6,WitnessCell,HMGCR+SREBF1,100,2000,433,433,1
48.2131,wasserstein,Replogle_exp6,WitnessCell,HMGCR+SREBF1,100,2000,433,433,1
0.0,common_degs,Replogle_exp6,WitnessCell,HMGCR+SREBF1,100,2000,433,433,1
