i,j,component,pair_type,component_status,unsupported_truth,seed,seen_category,train_edges,global_nullity,endpoint_degree_sum,null_projection,regularized_variance,cosine,nmse,catastrophic
86,93,6,cross,unwitnessed,0,59,seen2,380,4,12,1.5407439555097887e-33,0.3620940524716616,0.9985596107320643,0.002908284672192979,0
87,94,6,cross,unwitnessed,0,59,seen2,380,4,12,2.465190328815662e-32,0.3620940524716474,0.9980459764696378,0.003947520709919858,0
86,87,6,within,unwitnessed,1,59,seen2,380,4,12,0.14285714285714293,285.97844599987144,0.1174405507039426,0.9955433061780125,1
93,94,6,within,unwitnessed,1,59,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.23937986393526248,0.9439690220180318,1
100,107,7,cross,unwitnessed,0,59,seen2,380,4,12,1.2480026039629288e-31,0.3620940524716616,0.9976510185906928,0.004850622888430829,0
101,108,7,cross,unwitnessed,0,59,seen2,380,4,12,2.465190328815662e-32,0.3620940524716474,0.9985863053783423,0.0028441170412796947,0
100,101,7,within,unwitnessed,1,59,seen2,380,4,12,0.14285714285714274,285.97844599987144,0.5215237853359201,0.8182611332278207,1
107,108,7,within,unwitnessed,1,59,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.07500016299201297,1.0092555810219344,1
2,9,0,cross,witnessed,0,60,seen2,380,4,12,0.0,0.36209150808746,0.9977776026986585,0.004466916893984764,0
3,10,0,cross,witnessed,0,60,seen2,380,4,12,0.0,0.3620915080874599,0.9989387802908579,0.002129645295785376,0
2,3,0,within,witnessed,0,60,seen2,380,4,12,0.0,1.6195532531416101,0.999631426287284,0.0007391823336668129,0
9,10,0,within,witnessed,0,60,seen2,380,4,12,0.0,1.5119498956815618,0.9997129003977938,0.0005755834181750464,0
16,23,1,cross,unwitnessed,0,60,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716474,0.9971297417551889,0.005929817164273573,0
17,24,1,cross,unwitnessed,0,60,seen2,380,4,12,0.0,0.3620940524716332,0.9976443434114862,0.004779386829581295,0
16,17,1,within,unwitnessed,1,60,seen2,380,4,12,0.14285714285714274,285.97844599970784,0.1801931402886421,0.9675485254976628,1
23,24,1,within,unwitnessed,1,60,seen2,380,4,12,0.14285714285714288,285.97844599970796,0.2389912495335775,0.948615037590796,1
30,37,2,cross,witnessed,0,60,seen2,380,4,12,0.0,0.3620915080874599,0.9978500967804993,0.004317650416552801,0
31,38,2,cross,witnessed,0,60,seen2,380,4,12,0.0,0.3620915080874599,0.998221423457296,0.003640657974500942,0
30,31,2,within,witnessed,0,60,seen2,380,4,12,0.0,1.619553253141607,0.9996138537063708,0.000776546783021783,0
37,38,2,within,witnessed,0,60,seen2,380,4,12,0.0,1.5119498956815591,0.999740935567972,0.0005185250412080651,0
44,51,3,cross,unwitnessed,0,60,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716616,0.997522959231485,0.0049725274279400255,0
45,52,3,cross,unwitnessed,0,60,seen2,380,4,12,0.0,0.3620940524716474,0.9977537489300564,0.0045593879508925225,0
44,45,3,within,unwitnessed,1,60,seen2,380,4,12,0.14285714285714274,285.97844599987144,0.279301455520553,0.9339152970826322,1
51,52,3,within,unwitnessed,1,60,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.06992330312236299,1.0183039651037804,1
58,65,4,cross,unwitnessed,0,60,seen2,380,4,12,0.0,0.3620940524716616,0.9979195995959909,0.004430249476119911,0
59,66,4,cross,unwitnessed,0,60,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716758,0.9983177763638803,0.003404253810671506,0
58,59,4,within,unwitnessed,1,60,seen2,380,4,12,0.14285714285714293,285.9784459998442,0.16657135043641902,0.9740796587607059,1
65,66,4,within,unwitnessed,1,60,seen2,380,4,12,0.14285714285714274,285.97844599984427,0.23587600134422254,0.9486484437558113,1
72,79,5,cross,witnessed,0,60,seen2,380,4,12,0.0,0.3620915080874598,0.997255323904536,0.005593517078649009,0
73,80,5,cross,witnessed,0,60,seen2,380,4,12,0.0,0.3620915080874598,0.9973070797921288,0.005515295862895888,0
72,73,5,within,witnessed,0,60,seen2,380,4,12,0.0,1.6195532531416061,0.9991234170271013,0.001754263663329066,0
79,80,5,within,witnessed,0,60,seen2,380,4,12,0.0,1.5119498956815585,0.9994485444619603,0.0011036825619052315,0
86,93,6,cross,unwitnessed,0,60,seen2,380,4,12,1.5407439555097887e-33,0.3620940524716616,0.9967709969546726,0.00751830753381201,0
87,94,6,cross,unwitnessed,0,60,seen2,380,4,12,2.465190328815662e-32,0.3620940524716474,0.9980312376660109,0.004099103400406323,0
86,87,6,within,unwitnessed,1,60,seen2,380,4,12,0.14285714285714293,285.97844599987144,0.0810379655867358,1.0106595231303568,1
93,94,6,within,unwitnessed,1,60,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.27213304598246507,0.92630672268308,1
100,107,7,cross,witnessed,0,60,seen2,380,4,12,0.0,0.36209150808745993,0.9977350416855167,0.004572540159510874,0
101,108,7,cross,witnessed,0,60,seen2,380,4,12,0.0,0.36209150808745993,0.9976989909821652,0.004713656120814582,0
100,101,7,within,witnessed,0,60,seen2,380,4,12,0.0,1.619553253141608,0.9995533534609947,0.001027511806850968,0
107,108,7,within,witnessed,0,60,seen2,380,4,12,0.0,1.5119498956815591,0.9996074678176241,0.0008978674237654743,0
2,9,0,cross,unwitnessed,0,61,seen2,380,4,12,0.0,0.3620940524716474,0.9980840209113768,0.0038338365292517216,0
3,10,0,cross,unwitnessed,0,61,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716616,0.9986988250902562,0.0026039870822734995,0
2,3,0,within,unwitnessed,1,61,seen2,380,4,12,0.14285714285714293,285.9784459998442,0.24877947627639332,0.9381094623648503,1
9,10,0,within,unwitnessed,1,61,seen2,380,4,12,0.14285714285714274,285.9784459998443,0.29962095608477096,0.9147611623892447,1
16,23,1,cross,witnessed,0,61,seen2,380,4,12,0.0,0.3620915080874599,0.9984535030066527,0.0030919837971040243,0
17,24,1,cross,witnessed,0,61,seen2,380,4,12,0.0,0.36209150808745993,0.9966770681272604,0.00664141550784028,0
16,17,1,within,witnessed,0,61,seen2,380,4,12,0.0,1.619553253141607,0.999574194683164,0.0008847492227990827,0
23,24,1,within,witnessed,0,61,seen2,380,4,12,0.0,1.5119498956815591,0.999651553142906,0.0007186456996849763,0
30,37,2,cross,unwitnessed,0,61,seen2,380,4,12,0.0,0.3620940524716616,0.9972778477135433,0.005543492680347522,0
31,38,2,cross,unwitnessed,0,61,seen2,380,4,12,1.3866695599588098e-32,0.3620940524716474,0.9982621903584415,0.003521138901374862,0
30,31,2,within,unwitnessed,1,61,seen2,380,4,12,0.14285714285714293,285.97844599987144,0.11541227296651477,0.9939809297217096,1
37,38,2,within,unwitnessed,1,61,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.23123153191383364,0.9517655877901824,1
44,51,3,cross,witnessed,0,61,seen2,380,4,12,0.0,0.3620915080874598,0.9966738963828806,0.006878127620693534,0
45,52,3,cross,witnessed,0,61,seen2,380,4,12,0.0,0.36209150808745993,0.9978899573535381,0.004215782393307716,0
44,45,3,within,witnessed,0,61,seen2,380,4,12,0.0,1.6195532531416075,0.9995586986341896,0.0008864674282681233,0
51,52,3,within,witnessed,0,61,seen2,380,4,12,0.0,1.5119498956815591,0.9995670272392435,0.0008692354438817205,0
58,65,4,cross,witnessed,0,61,seen2,380,4,12,0.0,0.36209150808745993,0.997748070728731,0.0045347690223531125,0
59,66,4,cross,witnessed,0,61,seen2,380,4,12,0.0,0.3620915080874598,0.9974255623463045,0.005156073210797908,0
58,59,4,within,witnessed,0,61,seen2,380,4,12,0.0,1.619553253141608,0.9996831161600835,0.0006336728625347264,0
65,66,4,within,witnessed,0,61,seen2,380,4,12,0.0,1.51194989568156,0.9997368431624613,0.0005312799400159062,0
72,79,5,cross,unwitnessed,0,61,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716332,0.9978253628146818,0.00439565905298197,0
73,80,5,cross,unwitnessed,0,61,seen2,380,4,12,0.0,0.3620940524716332,0.9972723913504742,0.005462801085768502,0
72,73,5,within,unwitnessed,1,61,seen2,380,4,12,0.14285714285714274,285.97844599961695,0.05286732674112081,1.0110600521009376,1
79,80,5,within,unwitnessed,1,61,seen2,380,4,12,0.14285714285714288,285.978445999617,0.22047152440144266,0.9524585362883493,1
86,93,6,cross,witnessed,0,61,seen2,380,4,12,0.0,0.36209150808746,0.9973029352070404,0.005407463337227895,0
87,94,6,cross,witnessed,0,61,seen2,380,4,12,0.0,0.36209150808746,0.9974277157130114,0.005212402423193526,0
86,87,6,within,witnessed,0,61,seen2,380,4,12,0.0,1.619553253141608,0.9994856985433568,0.0010297917060087239,0
93,94,6,within,witnessed,0,61,seen2,380,4,12,0.0,1.5119498956815596,0.9995525753275152,0.0008996985069521897,0
100,107,7,cross,unwitnessed,0,61,seen2,380,4,12,1.2480026039629288e-31,0.3620940524716616,0.9977390878261607,0.004534761922369378,0
101,108,7,cross,unwitnessed,0,61,seen2,380,4,12,2.465190328815662e-32,0.3620940524716474,0.9985726803347291,0.002867783293986604,0
100,101,7,within,unwitnessed,1,61,seen2,380,4,12,0.14285714285714274,285.97844599987144,0.2311772035106415,0.9483444902258381,1
107,108,7,within,unwitnessed,1,61,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.06368899599069808,1.0177163941920868,1
2,9,0,cross,unwitnessed,0,62,seen2,380,4,12,0.0,0.3620940524716474,0.9976386598873879,0.004718544385056359,0
3,10,0,cross,unwitnessed,0,62,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716616,0.9970392761240032,0.006059177565507905,0
2,3,0,within,unwitnessed,1,62,seen2,380,4,12,0.14285714285714293,285.9784459998442,0.34048069018070154,0.9146712581977656,1
9,10,0,within,unwitnessed,1,62,seen2,380,4,12,0.14285714285714274,285.9784459998443,0.23126561333312046,0.9481486348372052,1
16,23,1,cross,witnessed,0,62,seen2,380,4,12,0.0,0.3620915080874599,0.9978862671648525,0.004276895363856637,0
17,24,1,cross,witnessed,0,62,seen2,380,4,12,0.0,0.36209150808745993,0.9965611634019403,0.006899411649758938,0
16,17,1,within,witnessed,0,62,seen2,380,4,12,0.0,1.619553253141607,0.9996190036977406,0.0007687103305016305,0
23,24,1,within,witnessed,0,62,seen2,380,4,12,0.0,1.5119498956815591,0.9996396801811372,0.0007280290263083764,0
30,37,2,cross,unwitnessed,0,62,seen2,380,4,12,0.0,0.3620940524716616,0.9978333399999646,0.004337239940438358,0
31,38,2,cross,unwitnessed,0,62,seen2,380,4,12,1.3866695599588098e-32,0.3620940524716474,0.9978633472987087,0.004363291106568046,0
30,31,2,within,unwitnessed,1,62,seen2,380,4,12,0.14285714285714293,285.97844599987144,0.1377105945129614,0.9819632027957638,1
37,38,2,within,unwitnessed,1,62,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.22708900712405405,0.9487933032164377,1
44,51,3,cross,unwitnessed,0,62,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716616,0.9980421310836677,0.003986454125722967,0
45,52,3,cross,unwitnessed,0,62,seen2,380,4,12,0.0,0.3620940524716474,0.9967687858503025,0.006638513441835764,0
44,45,3,within,unwitnessed,1,62,seen2,380,4,12,0.14285714285714274,285.97844599987144,0.109373805565741,0.9899655906481347,1
51,52,3,within,unwitnessed,1,62,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.24919587166568724,0.947400929697196,1
58,65,4,cross,witnessed,0,62,seen2,380,4,12,0.0,0.36209150808745993,0.9975252904066163,0.005085040232918123,0
59,66,4,cross,witnessed,0,62,seen2,380,4,12,0.0,0.3620915080874598,0.9983292649121411,0.0033446646552021076,0
58,59,4,within,witnessed,0,62,seen2,380,4,12,0.0,1.619553253141608,0.9995630583713829,0.0008956861689956057,0
65,66,4,within,witnessed,0,62,seen2,380,4,12,0.0,1.51194989568156,0.9996693671472239,0.0006756334839565856,0
72,79,5,cross,witnessed,0,62,seen2,380,4,12,0.0,0.3620915080874598,0.9972822587584514,0.005667579735588917,0
73,80,5,cross,witnessed,0,62,seen2,380,4,12,0.0,0.3620915080874598,0.9972507917675312,0.0054914946777790555,0
72,73,5,within,witnessed,0,62,seen2,380,4,12,0.0,1.6195532531416061,0.9996518537505525,0.0006980082567910991,0
79,80,5,within,witnessed,0,62,seen2,380,4,12,0.0,1.5119498956815585,0.9995988209132088,0.0008068385328963227,0
86,93,6,cross,witnessed,0,62,seen2,380,4,12,0.0,0.36209150808746,0.9978376220003728,0.0044063860727646354,0
87,94,6,cross,witnessed,0,62,seen2,380,4,12,0.0,0.36209150808746,0.9984752124531882,0.0032929273732665194,0
86,87,6,within,witnessed,0,62,seen2,380,4,12,0.0,1.619553253141608,0.9993922932424929,0.0012219002368103985,0
93,94,6,within,witnessed,0,62,seen2,380,4,12,0.0,1.5119498956815596,0.9994264587893921,0.0011576950460079592,0
100,107,7,cross,unwitnessed,0,62,seen2,380,4,12,1.2480026039629288e-31,0.3620940524716616,0.9980431797817373,0.00391814056700943,0
101,108,7,cross,unwitnessed,0,62,seen2,380,4,12,2.465190328815662e-32,0.3620940524716474,0.9963484012139908,0.007413077383409568,0
100,101,7,within,unwitnessed,1,62,seen2,380,4,12,0.14285714285714274,285.97844599987144,0.12103167920673055,0.991529824055305,1
107,108,7,within,unwitnessed,1,62,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.4674081566983223,0.8481870278807123,1
2,9,0,cross,witnessed,0,63,seen2,380,4,12,0.0,0.36209150808746,0.9984353473095278,0.0031306274207943104,0
3,10,0,cross,witnessed,0,63,seen2,380,4,12,0.0,0.3620915080874599,0.9978241640911112,0.004347511349985314,0
2,3,0,within,witnessed,0,63,seen2,380,4,12,0.0,1.6195532531416101,0.9995028998893841,0.0010302981561326392,0
9,10,0,within,witnessed,0,63,seen2,380,4,12,0.0,1.5119498956815618,0.9995747748223097,0.0009125031375569215,0
16,23,1,cross,witnessed,0,63,seen2,380,4,12,0.0,0.3620915080874599,0.9977187092156932,0.004571143454334768,0
17,24,1,cross,witnessed,0,63,seen2,380,4,12,0.0,0.36209150808745993,0.9978699476825116,0.004282135637283283,0
16,17,1,within,witnessed,0,63,seen2,380,4,12,0.0,1.619553253141607,0.9994653155433277,0.0010916075702302834,0
23,24,1,within,witnessed,0,63,seen2,380,4,12,0.0,1.5119498956815591,0.9995850473942206,0.0008421357480830926,0
30,37,2,cross,unwitnessed,0,63,seen2,380,4,12,0.0,0.3620940524716616,0.9978094935238716,0.004382996675530021,0
31,38,2,cross,unwitnessed,0,63,seen2,380,4,12,1.3866695599588098e-32,0.3620940524716474,0.9976113736675037,0.004773175748040957,0
30,31,2,within,unwitnessed,1,63,seen2,380,4,12,0.14285714285714293,285.97844599987144,0.10523250801188341,0.9946910419856522,1
37,38,2,within,unwitnessed,1,63,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.045661681325697735,1.0246462556785145,1
44,51,3,cross,witnessed,0,63,seen2,380,4,12,0.0,0.3620915080874598,0.9977023018746373,0.004605211077293258,0
45,52,3,cross,witnessed,0,63,seen2,380,4,12,0.0,0.36209150808745993,0.99780514318636,0.004445007511326513,0
44,45,3,within,witnessed,0,63,seen2,380,4,12,0.0,1.6195532531416075,0.9995043130426071,0.0009912634411655043,0
51,52,3,within,witnessed,0,63,seen2,380,4,12,0.0,1.5119498956815591,0.9994945538152897,0.0010113389614544983,0
58,65,4,cross,witnessed,0,63,seen2,380,4,12,0.0,0.36209150808745993,0.9986704252056124,0.0026783511235751608,0
59,66,4,cross,witnessed,0,63,seen2,380,4,12,0.0,0.3620915080874598,0.9982096567945994,0.003650365294826084,0
58,59,4,within,witnessed,0,63,seen2,380,4,12,0.0,1.619553253141608,0.999628885501076,0.0007455687412469082,0
65,66,4,within,witnessed,0,63,seen2,380,4,12,0.0,1.51194989568156,0.9997542055278641,0.0005030374714650382,0
72,79,5,cross,unwitnessed,0,63,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716332,0.9974880483532946,0.005087407290180173,0
73,80,5,cross,unwitnessed,0,63,seen2,380,4,12,0.0,0.3620940524716332,0.9975820566821728,0.004871214886371168,0
72,73,5,within,unwitnessed,1,63,seen2,380,4,12,0.14285714285714274,285.97844599961695,0.2215960014290694,0.9510039425059429,1
79,80,5,within,unwitnessed,1,63,seen2,380,4,12,0.14285714285714288,285.978445999617,0.3626234206032452,0.8961132039329126,1
86,93,6,cross,unwitnessed,0,63,seen2,380,4,12,1.5407439555097887e-33,0.3620940524716616,0.9981695576894418,0.0036613198917842303,0
87,94,6,cross,unwitnessed,0,63,seen2,380,4,12,2.465190328815662e-32,0.3620940524716474,0.9977293120640797,0.004740119961209519,0
86,87,6,within,unwitnessed,1,63,seen2,380,4,12,0.14285714285714293,285.97844599987144,0.15429175648862506,0.9762693258000696,1
93,94,6,within,unwitnessed,1,63,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.193883560951412,0.9632993038257444,1
100,107,7,cross,unwitnessed,0,63,seen2,380,4,12,1.2480026039629288e-31,0.3620940524716616,0.9985109180645498,0.0029787723994975797,0
101,108,7,cross,unwitnessed,0,63,seen2,380,4,12,2.465190328815662e-32,0.3620940524716474,0.9979886498423198,0.004424727695153441,0
100,101,7,within,unwitnessed,1,63,seen2,380,4,12,0.14285714285714274,285.97844599987144,0.07244705774815582,1.0165896253142088,1
107,108,7,within,unwitnessed,1,63,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.14264007114740665,0.9811455827745708,1
2,9,0,cross,witnessed,0,64,seen2,380,4,12,0.0,0.36209150808746,0.9978740192523459,0.004596658386307734,0
3,10,0,cross,witnessed,0,64,seen2,380,4,12,0.0,0.3620915080874599,0.9972876692891599,0.00543076657135197,0
2,3,0,within,witnessed,0,64,seen2,380,4,12,0.0,1.6195532531416101,0.9997213648392691,0.0005625838999172882,0
9,10,0,within,witnessed,0,64,seen2,380,4,12,0.0,1.5119498956815618,0.9997175880823224,0.0005680543510018823,0
16,23,1,cross,unwitnessed,0,64,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716474,0.997903398468466,0.004330790653487009,0
17,24,1,cross,unwitnessed,0,64,seen2,380,4,12,0.0,0.3620940524716332,0.9984356359146428,0.003299044307482146,0
16,17,1,within,unwitnessed,1,64,seen2,380,4,12,0.14285714285714274,285.97844599970784,0.34686019090289566,0.8993154069746431,1
23,24,1,within,unwitnessed,1,64,seen2,380,4,12,0.14285714285714288,285.97844599970796,0.12215727344103311,0.9859247535292724,1
30,37,2,cross,witnessed,0,64,seen2,380,4,12,0.0,0.3620915080874599,0.9973617038704399,0.005307551138955852,0
31,38,2,cross,witnessed,0,64,seen2,380,4,12,0.0,0.3620915080874599,0.9975919585805195,0.004821472869062688,0
30,31,2,within,witnessed,0,64,seen2,380,4,12,0.0,1.619553253141607,0.999537483060696,0.0009453654419660256,0
37,38,2,within,witnessed,0,64,seen2,380,4,12,0.0,1.5119498956815591,0.9994534725493341,0.001103105070303252,0
44,51,3,cross,unwitnessed,0,64,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716616,0.9967567876319475,0.00650067979671352,0
45,52,3,cross,unwitnessed,0,64,seen2,380,4,12,0.0,0.3620940524716474,0.9976462201022999,0.0050011685204977155,0
44,45,3,within,unwitnessed,1,64,seen2,380,4,12,0.14285714285714274,285.97844599987144,0.24639273415101318,0.9409935150395186,1
51,52,3,within,unwitnessed,1,64,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.43090481710162976,0.8579032576651355,1
58,65,4,cross,witnessed,0,64,seen2,380,4,12,0.0,0.36209150808745993,0.9979680331288581,0.004177594258309037,0
59,66,4,cross,witnessed,0,64,seen2,380,4,12,0.0,0.3620915080874598,0.9966301648662703,0.007040911360759434,0
58,59,4,within,witnessed,0,64,seen2,380,4,12,0.0,1.619553253141608,0.9996637575200503,0.0006729824739242178,0
65,66,4,within,witnessed,0,64,seen2,380,4,12,0.0,1.51194989568156,0.9996792348290748,0.0006414844566947903,0
72,79,5,cross,unwitnessed,0,64,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716332,0.9978610371461367,0.004288632161610976,0
73,80,5,cross,unwitnessed,0,64,seen2,380,4,12,0.0,0.3620940524716332,0.9988965617364995,0.0022591869687365114,0
72,73,5,within,unwitnessed,1,64,seen2,380,4,12,0.14285714285714274,285.97844599961695,0.2249709265093891,0.949858385121189,1
79,80,5,within,unwitnessed,1,64,seen2,380,4,12,0.14285714285714288,285.978445999617,0.180024332603623,0.9711295081702658,1
86,93,6,cross,unwitnessed,0,64,seen2,380,4,12,1.5407439555097887e-33,0.3620940524716616,0.9979496979134852,0.0042223593130056745,0
87,94,6,cross,unwitnessed,0,64,seen2,380,4,12,2.465190328815662e-32,0.3620940524716474,0.9978859396933434,0.004383067443297784,0
86,87,6,within,unwitnessed,1,64,seen2,380,4,12,0.14285714285714293,285.97844599987144,0.21669139706359228,0.9532178447212949,1
93,94,6,within,unwitnessed,1,64,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.25846333793246434,0.9360269131430828,1
100,107,7,cross,witnessed,0,64,seen2,380,4,12,0.0,0.36209150808745993,0.9977433589349874,0.004512687279593199,0
101,108,7,cross,witnessed,0,64,seen2,380,4,12,0.0,0.36209150808745993,0.9978490512932636,0.00442235382581222,0
100,101,7,within,witnessed,0,64,seen2,380,4,12,0.0,1.619553253141608,0.9995048375425587,0.0010092319922173037,0
