dataset,seed,condition,subgroup,method,wmse,weighted_r2_deltapert,mse,r2_deltapert,pearson_deltactrl
Norman,1,PTPN12+SNAI1,combo_seen1,WitnessCell_v13,0.022031989423598908,0.07362870925056597,0.002944031922455876,-0.5482732481905723,0.5363252719601952
Norman,1,PTPN12+SNAI1,combo_seen1,trainMean,0.025942629062093353,-0.09080057672610797,0.002652989626762121,-0.3952134266996712,0.5259624221945715
Norman,1,PTPN12+SNAI1,combo_seen1,baseControl,0.02321789582545943,0.023765320925641542,0.0024399765786562106,-0.28318936833864794,
Norman,1,PTPN12+UBASH3A,combo_seen1,WitnessCell_v14,0.13737144382097435,0.07437978212318752,0.004325794774158584,0.13032429289574,0.6538993917363471
Norman,1,PTPN12+UBASH3A,combo_seen1,WitnessCell_v13,0.13735175357331347,0.07451245665017048,0.004325171478605346,0.13044960281664397,0.6544018326090408
Norman,1,PTPN12+UBASH3A,combo_seen1,trainMean,0.14475654765714374,0.024618338028688846,0.0045914194871533144,0.07692199987017856,0.6129780937325034
Norman,1,PTPN12+UBASH3A,combo_seen1,baseControl,0.18892715925782844,-0.27300691796600174,0.007236145167611575,-0.4547846104362985,
Norman,1,PTPN12+UBASH3B,combo_seen1,WitnessCell_v14,0.07347306562331779,0.5545951522742065,0.002244571957300274,0.5385886826079844,0.8706027036178715
Norman,1,PTPN12+UBASH3B,combo_seen1,WitnessCell_v13,0.07343717751984209,0.5548127113909815,0.0022432125558217745,0.5388681315358832,0.8713287387588361
Norman,1,PTPN12+UBASH3B,combo_seen1,trainMean,0.0831497252098754,0.495933776801707,0.0026148729154070694,0.4624667956014791,0.8118035817397471
Norman,1,PTPN12+UBASH3B,combo_seen1,baseControl,0.21162098075103875,-0.2828784250032106,0.007013568094131855,-0.4417625077274647,
Norman,1,PTPN12+ZBTB10,combo_seen1,WitnessCell_v14,0.012662120896379383,0.712232319771461,0.0027915979739046156,0.2134302311012901,0.8438133492912904
Norman,1,PTPN12+ZBTB10,combo_seen1,WitnessCell_v13,0.012626402808904619,0.713044072499059,0.0027904373103312093,0.2137572634631265,0.8436818067601297
Norman,1,PTPN12+ZBTB10,combo_seen1,trainMean,0.016633252018231213,0.6219817843224258,0.003453664304759678,0.026884257890150254,0.8379522895656331
Norman,1,PTPN12+ZBTB10,combo_seen1,baseControl,0.06453751546312403,-0.4667219863496255,0.006454155629861005,-0.8185439843672626,
Norman,1,PTPN12+ZBTB25,combo_seen1,WitnessCell_v14,0.04345833183650065,0.7048781648372788,0.0017054713865172655,0.6148782042061984,0.8643572740799009
Norman,1,PTPN12+ZBTB25,combo_seen1,WitnessCell_v13,0.043421219327237345,0.7051301927310896,0.00170400326050088,0.6152097297494306,0.8646976849957088
Norman,1,PTPN12+ZBTB25,combo_seen1,trainMean,0.04878006699452554,0.6687387140181573,0.0019209825820756673,0.5662124456931747,0.8459726739939164
Norman,1,PTPN12+ZBTB25,combo_seen1,baseControl,0.18272042250653397,-0.24083884799610877,0.006319736245041635,-0.42709411068091896,
Norman,1,RHOXF2+SET,combo_seen1,WitnessCell_v14,0.07438129841978579,0.3285473919105796,0.004160576092772422,0.35178272625266693,0.7437702627177385
Norman,1,RHOXF2+SET,combo_seen1,WitnessCell_v13,0.0750588738948746,0.32243080306914584,0.004181444520609504,0.3485314276107684,0.7423057954880169
Norman,1,RHOXF2+SET,combo_seen1,trainMean,0.07513572190541049,0.321737083032026,0.0044802703491967156,0.3019743981002194,0.7370949518279649
Norman,1,RHOXF2+SET,combo_seen1,baseControl,0.1437350438497082,-0.297520641842699,0.009104441210082522,-0.41847088686700684,
Norman,1,BAK1+TMSB4X,combo_seen2,WitnessCell_v14,0.030852753296775386,0.9224889255981268,0.000587415608666072,0.709810812193211,0.781354819629899
Norman,1,BAK1+TMSB4X,combo_seen2,WitnessCell_v13,0.030852753296775386,0.9224889255981268,0.000587415608666072,0.709810812193211,0.781354819629899
Norman,1,BAK1+TMSB4X,combo_seen2,trainMean,0.0033749434417531398,0.9915211621569222,0.0005543417949447689,0.7261496070768756,0.8179403428688174
Norman,1,BAK1+TMSB4X,combo_seen2,baseControl,0.5175643991747205,-0.30027204594364054,0.0014941352245065641,0.2618822501879542,
Norman,1,BPGM+SAMD1,combo_seen2,WitnessCell_v14,0.004307333659341618,0.9661662871843512,0.0009569478596300386,0.7066462068399848,0.9230801286963601
Norman,1,BPGM+SAMD1,combo_seen2,WitnessCell_v13,0.004307333659341618,0.9661662871843512,0.0009569478596300386,0.7066462068399848,0.9230801286963601
Norman,1,BPGM+SAMD1,combo_seen2,trainMean,0.012234336428856428,0.903900403831908,0.0011630242072255565,0.6434731952287999,0.9259302009850198
Norman,1,BPGM+SAMD1,combo_seen2,baseControl,0.17307877023870386,-0.3595179454096582,0.005325340916445819,-0.6324911979149748,
Norman,1,CEBPA+CEBPB,combo_seen2,WitnessCell_v14,0.03664052986893573,0.7008456091992018,0.010353604569070387,0.18626155669534006,0.8778021574113198
Norman,1,CEBPA+CEBPB,combo_seen2,WitnessCell_v13,0.03664052986893573,0.7008456091992018,0.010353604569070387,0.18626155669534006,0.8778021574113198
Norman,1,CEBPA+CEBPB,combo_seen2,trainMean,0.10064186125281352,0.17830187500456052,0.017090544055061125,-0.3432261800050407,0.878910360537023
Norman,1,CEBPA+CEBPB,combo_seen2,baseControl,0.15445280961070432,-0.26104170250374215,0.016578804073265997,-0.303006129742863,
Norman,1,CEBPA+CEBPE,combo_seen2,WitnessCell_v14,0.01522232972206023,0.9401919834261813,0.002540134209494032,0.853081958060897,0.9469806454706663
Norman,1,CEBPA+CEBPE,combo_seen2,WitnessCell_v13,0.016570602428267446,0.9348946657467456,0.002562895417172017,0.8517654795647136,0.9464422738678744
Norman,1,CEBPA+CEBPE,combo_seen2,trainMean,0.024673785912453942,0.9030575329969152,0.003234742790482027,0.812906705803977,0.9447291476257054
Norman,1,CEBPA+CEBPE,combo_seen2,baseControl,0.3288938895318296,-0.29221292373143526,0.022884371881675327,-0.3236021527113344,
Norman,1,CEBPA+JUN,combo_seen2,WitnessCell_v14,0.030544418796860887,0.895176128122478,0.006408983206686704,0.7568172446057607,0.8984748214778081
Norman,1,CEBPA+JUN,combo_seen2,WitnessCell_v13,0.030544418796860887,0.895176128122478,0.006408983206686704,0.7568172446057607,0.8984748214778081
Norman,1,CEBPA+JUN,combo_seen2,trainMean,0.02234906261087851,0.9233013634573983,0.006941118758694171,0.7366258685938223,0.8950584720455407
Norman,1,CEBPA+JUN,combo_seen2,baseControl,0.38566317618921553,-0.3235382751133329,0.03365259920681352,-0.27691578170349174,
Norman,1,CEBPB+CEBPE,combo_seen2,WitnessCell_v14,0.022516659227935977,0.8143252623349272,0.0031800068953999443,0.6962334630658298,0.8873893609992197
Norman,1,CEBPB+CEBPE,combo_seen2,WitnessCell_v13,0.023177350372627883,0.8088771337414942,0.0031976049460969045,0.6945524293156387,0.8867323181050323
Norman,1,CEBPB+CEBPE,combo_seen2,trainMean,0.032741555494596807,0.7300096934600653,0.004091055395013686,0.6092065927445526,0.850875823631487
Norman,1,CEBPB+CEBPE,combo_seen2,baseControl,0.17070371449849253,-0.4076407644273117,0.014900149323350473,-0.42331979414998844,
Norman,1,CEBPB+LYL1,combo_seen2,WitnessCell_v14,0.010700419367315517,0.8637307218057128,0.0022765467901085944,0.22501936401378164,0.8264866805277516
Norman,1,CEBPB+LYL1,combo_seen2,WitnessCell_v13,0.010700419367315517,0.8637307218057128,0.0022765467901085944,0.22501936401378164,0.8264866805277516
Norman,1,CEBPB+LYL1,combo_seen2,trainMean,0.008817645010533639,0.887707754274651,0.0024752509974555826,0.15737660189178693,0.8463779315484952
Norman,1,CEBPB+LYL1,combo_seen2,baseControl,0.10135936498725341,-0.2908061853382746,0.005245610497432226,-0.7857074482717272,
Norman,1,CEBPE+FOSB,combo_seen2,WitnessCell_v14,0.07404887173148024,0.5782305357713411,0.005420697191278038,0.5335650254660856,0.903075044368189
Norman,1,CEBPE+FOSB,combo_seen2,WitnessCell_v13,0.075921037206864,0.5675670076035744,0.005451648007743192,0.5309017991724354,0.902225536278451
Norman,1,CEBPE+FOSB,combo_seen2,trainMean,0.1116067478022766,0.3643074212451842,0.007242790091432412,0.3767793158991666,0.818433309716024
Norman,1,CEBPE+FOSB,combo_seen2,baseControl,0.23097234998487629,-0.31557823943644014,0.016052542782446118,-0.3812738693432731,
Norman,1,CEBPE+SPI1,combo_seen2,WitnessCell_v14,0.13431002232319827,0.5603052135918687,0.008363507517390784,0.5215444185348229,0.8290179124189624
Norman,1,CEBPE+SPI1,combo_seen2,WitnessCell_v13,0.13607663369122408,0.5545218044709834,0.008395261528314654,0.5197278501000077,0.8281630064507634
Norman,1,CEBPE+SPI1,combo_seen2,trainMean,0.13042246013072056,0.5730320436400129,0.008716343845963198,0.5013595247688853,0.799532680304395
Norman,1,CEBPE+SPI1,combo_seen2,baseControl,0.3999203346393119,-0.30923130737302196,0.02362675097952649,-0.35162799274543843,
Norman,1,DUSP9+IGDCC3,combo_seen2,WitnessCell_v14,0.07169152780246063,0.6129517627397789,0.002865638566510203,0.5055442265507948,0.8596255650345789
Norman,1,DUSP9+IGDCC3,combo_seen2,WitnessCell_v13,0.06976216299802576,0.6233680179023979,0.0028517217750308912,0.507945519573318,0.8606012170450037
Norman,1,DUSP9+IGDCC3,combo_seen2,trainMean,0.07688776150597776,0.5848983349919408,0.002874297301191639,0.5040501925843219,0.8323208359221209
Norman,1,DUSP9+IGDCC3,combo_seen2,baseControl,0.27211076947913276,-0.4690716866380673,0.009133698639980375,-0.5759873133558941,
Norman,1,DUSP9+PRTG,combo_seen2,WitnessCell_v14,0.07881621806777751,0.6393530705701139,0.0029380261547941496,0.5153924740725107,0.8304781728356811
Norman,1,DUSP9+PRTG,combo_seen2,WitnessCell_v13,0.0772154679251136,0.6466777765492785,0.0029252383382170157,0.517501737852667,0.8314247143415809
Norman,1,DUSP9+PRTG,combo_seen2,trainMean,0.06338700359464539,0.7099540072766316,0.002836850883083004,0.5320806502580677,0.8223050551074015
Norman,1,DUSP9+PRTG,combo_seen2,baseControl,0.31824532238209513,-0.45622564919097597,0.008690669471790294,-0.4334670998437504,
Norman,1,FOXA1+FOXA3,combo_seen2,WitnessCell_v14,0.006108272153518059,0.8806094298703321,0.0011502679252587346,0.6763866274365526,0.9104517408544436
Norman,1,FOXA1+FOXA3,combo_seen2,WitnessCell_v13,0.006108272153518059,0.8806094298703321,0.0011502679252587346,0.6763866274365526,0.9104517408544436
Norman,1,FOXA1+FOXA3,combo_seen2,trainMean,0.0076026714282849996,0.8514003218064374,0.0014590542274526286,0.5895134960033828,0.8866290529040629
Norman,1,FOXA1+FOXA3,combo_seen2,baseControl,0.08435025229047526,-0.6486863156123444,0.006685058659695659,-0.8807569359651353,
Norman,1,FOXL2+ZNF318,combo_seen2,WitnessCell_v14,0.0035341382959592263,0.9002369210436907,0.001085476540504998,0.2306566675368822,0.8527582732676879
Norman,1,FOXL2+ZNF318,combo_seen2,WitnessCell_v13,0.0035341382959592263,0.9002369210436907,0.001085476540504998,0.2306566675368822,0.8527582732676879
Norman,1,FOXL2+ZNF318,combo_seen2,trainMean,0.0036595199189659276,0.8966975981003896,0.001061102859029882,0.24793178001580907,0.8435550714406981
Norman,1,FOXL2+ZNF318,combo_seen2,baseControl,0.04593995711314394,-0.2968116086368664,0.003352344815200111,-1.3760109366266247,
Norman,1,IKZF3+MAPK1,combo_seen2,WitnessCell_v14,0.006143907390764642,0.930247203745241,0.0011656461494546078,0.7433849046706783,0.9294986326345629
Norman,1,IKZF3+MAPK1,combo_seen2,WitnessCell_v13,0.006143907390764642,0.930247203745241,0.0011656461494546078,0.7433849046706783,0.9294986326345629
Norman,1,IKZF3+MAPK1,combo_seen2,trainMean,0.017022042641293138,0.8067459359848569,0.0028705822441742676,0.36804600900187356,0.9113250456181589
Norman,1,IKZF3+MAPK1,combo_seen2,baseControl,0.14122576327119463,-0.6033594364046033,0.007731935232108859,-0.7021729086447956,
Norman,1,MAPK1+PRTG,combo_seen2,WitnessCell_v14,0.008331659631735006,0.7662974600237935,0.0011742021922732106,0.42168124313835653,0.8334628097005992
Norman,1,MAPK1+PRTG,combo_seen2,WitnessCell_v13,0.008331659631735006,0.7662974600237935,0.0011742021922732106,0.42168124313835653,0.8334628097005992
Norman,1,MAPK1+PRTG,combo_seen2,trainMean,0.011658406388913783,0.6729824181984008,0.0023047489174228227,-0.13513629728605903,0.8135113826340111
Norman,1,MAPK1+PRTG,combo_seen2,baseControl,0.04298602314839771,-0.20575530414035414,0.002955728578864083,-0.45575718440779434,
Norman,1,UBASH3A+UBASH3B,combo_seen2,WitnessCell_v14,0.0020238358356324754,0.8824724548919975,0.000432141244921802,0.6071647224547632,0.8872312417257738
Norman,1,UBASH3A+UBASH3B,combo_seen2,WitnessCell_v13,0.0020238358356324754,0.8824724548919975,0.000432141244921802,0.6071647224547632,0.8872312417257738
Norman,1,UBASH3A+UBASH3B,combo_seen2,trainMean,0.00251039380674178,0.8542172165518106,0.0005292178798156805,0.5189178187865073,0.8686208312449144
Norman,1,UBASH3A+UBASH3B,combo_seen2,baseControl,0.022405003876746474,-0.3010961943691348,0.001983422735935452,-0.8030179486841824,
Norman,1,UBASH3B+ZBTB25,combo_seen2,WitnessCell_v14,0.006811064002839581,0.9227545469685707,0.0008508745664039926,0.7693875154439787,0.9259125136473779
Norman,1,UBASH3B+ZBTB25,combo_seen2,WitnessCell_v13,0.006811064002839581,0.9227545469685707,0.0008508745664039926,0.7693875154439787,0.9259125136473779
Norman,1,UBASH3B+ZBTB25,combo_seen2,trainMean,0.010617055520393073,0.8795901399266419,0.0010294584046776265,0.7209859480779617,0.9061187798530825
Norman,1,UBASH3B+ZBTB25,combo_seen2,baseControl,0.11727205476820037,-0.3300026243652352,0.005636589194477853,-0.5276844436116184,
Norman,1,ARID1A,unseen_single,WitnessCell_v14,0.05770406486482608,-0.08647252096748481,0.0036624476891079683,-0.193423877990337,0.6366928803781968
Norman,1,ARID1A,unseen_single,WitnessCell_v13,0.057680349822655644,-0.08602600577462782,0.0036499828836224694,-0.18936216905586134,0.6416925142629435
Norman,1,ARID1A,unseen_single,trainMean,0.05641021808283029,-0.062111516621021545,0.0035293979804900356,-0.15006907467218467,0.7291275184019079
Norman,1,ARID1A,unseen_single,baseControl,0.06732853238556345,-0.2676853959134784,0.005565874116640462,-0.8136633302481235,
Norman,1,BCL2L11,unseen_single,WitnessCell_v14,0.007714884863240172,0.4741619428586583,0.0008989003083149611,0.3613851054759879,0.1893505772222517
Norman,1,BCL2L11,unseen_single,WitnessCell_v13,0.00727270533966159,0.5043004122860026,0.0008948609857593597,0.3642548025090542,0.17185863424696887
Norman,1,BCL2L11,unseen_single,trainMean,0.009628191908881175,0.3437530414389477,0.0007983332646434198,0.4328319738248082,0.10080885387970896
Norman,1,BCL2L11,unseen_single,baseControl,0.0044998203874986875,0.6932971973021074,0.000295095897000352,0.7903520185785523,
Norman,1,BCORL1,unseen_single,WitnessCell_v14,0.0435853524720813,0.033220015849843354,0.0010840609038476237,0.17373462593397904,0.36106451956706165
Norman,1,BCORL1,unseen_single,WitnessCell_v13,0.04372456660181207,0.030132064818110704,0.0010860464931175165,0.17222122050167687,0.3616392615471284
Norman,1,BCORL1,unseen_single,trainMean,0.042499617879771974,0.05730302567789125,0.0009362661159652865,0.2863830161315952,0.3533837154163685
Norman,1,BCORL1,unseen_single,baseControl,0.036430029248000505,0.19193442059389476,0.0008489074622040258,0.35296731086241784,
Norman,1,CBL,unseen_single,WitnessCell_v14,0.08431575206595639,-0.002983237787397286,0.001322175251817687,0.1186927789142983,0.49931950333518643
Norman,1,CBL,unseen_single,WitnessCell_v13,0.08422399556847275,-0.0018917427027991263,0.0013200363336872646,0.12011849308574485,0.5001642709941126
Norman,1,CBL,unseen_single,trainMean,0.08391435925696655,0.0017915551702731847,0.0012628749144319564,0.15821992592375467,0.5338000591924369
Norman,1,CBL,unseen_single,baseControl,0.07797654721481082,0.07242516515996555,0.0017496917447851299,-0.16627199551138028,
Norman,1,CDKN1B,unseen_single,WitnessCell_v14,0.01599145256392847,0.062275076854676814,0.0010140601874490667,0.02145918247291767,0.7371807499464486
Norman,1,CDKN1B,unseen_single,WitnessCell_v13,0.01599247282976913,0.06221524934975231,0.0010160269130527247,0.019561345141490327,0.7366126575915853
Norman,1,CDKN1B,unseen_single,trainMean,0.017452416837896237,-0.023394602372257545,0.0010825001635807385,-0.04458355446155449,0.7505848143624216
Norman,1,CDKN1B,unseen_single,baseControl,0.022731657218879667,-0.33296468431028203,0.002188593033707523,-1.111933436441912,
Norman,1,CDKN1C,unseen_single,WitnessCell_v14,0.01114124602846783,0.2225806355447898,0.0014330808815654287,0.09852389947961393,0.7404828795201823
Norman,1,CDKN1C,unseen_single,WitnessCell_v13,0.01069985060301749,0.25338054340520644,0.001423696130302558,0.10442735481255028,0.7433313675961745
Norman,1,CDKN1C,unseen_single,trainMean,0.015251426694150114,-0.06422157964246811,0.0017561968770025836,-0.10473144453437322,0.7285964675798919
Norman,1,CDKN1C,unseen_single,baseControl,0.02163938139259592,-0.509963435548451,0.003146765365543715,-0.9794652259154022,
Norman,1,CELF2,unseen_single,WitnessCell_v14,0.06332068529494204,0.07434734185509628,0.001422642165383853,0.0958765223432716,0.3947741734685187
Norman,1,CELF2,unseen_single,WitnessCell_v13,0.06328219170308286,0.07491005995361377,0.001382336784503583,0.12149156596874744,0.4056344930977304
Norman,1,CELF2,unseen_single,trainMean,0.0676288092582908,0.011369084754487946,0.0013245421682971691,0.15822144131324778,0.4095164618841703
Norman,1,CELF2,unseen_single,baseControl,0.06465865117083289,0.054788304176385694,0.001513639246761667,0.03804567796525271,
Norman,1,CKS1B,unseen_single,WitnessCell_v14,0.08873990286648425,-0.1746362651951472,0.002784426176441201,-0.03875561341163869,0.5581546585930642
Norman,1,CKS1B,unseen_single,WitnessCell_v13,0.0887087072494703,-0.17422333367419585,0.002716926016417056,-0.01357406228110003,0.5827421862426593
Norman,1,CKS1B,unseen_single,trainMean,0.092011588653092,-0.2179430600995218,0.0027254571688303357,-0.01675668659814722,0.5963378301595429
Norman,1,CKS1B,unseen_single,baseControl,0.09809831583840425,-0.2985121193081417,0.003953439539403057,-0.47486672427681453,
Norman,1,CNN1,unseen_single,WitnessCell_v14,0.09523286889252677,0.30306377472817103,0.0020735423372889115,0.1958771892702721,0.5108211837276057
Norman,1,CNN1,unseen_single,WitnessCell_v13,0.09219206635470563,0.32531707306046953,0.002064615699306587,0.19933895279235103,0.5140379684831085
Norman,1,CNN1,unseen_single,trainMean,0.14451208989892778,-0.0575729956635318,0.0022988891573431413,0.10848735638750817,0.4223739737885157
Norman,1,CNN1,unseen_single,baseControl,0.1541841450729412,-0.1283553390076666,0.0027826190674082687,-0.07910382413508743,
Norman,1,DLX2,unseen_single,WitnessCell_v14,0.08354920778262487,0.24804365193966227,0.0015404766041726028,0.15430698688171063,0.5578809710178446
Norman,1,DLX2,unseen_single,WitnessCell_v13,0.08358850097006969,0.24769000691394838,0.0015407821950683747,0.1541392231618809,0.5582217440725536
Norman,1,DLX2,unseen_single,trainMean,0.10280868411183522,0.07470525807066275,0.0016615010830015205,0.08786679825134192,0.4960895153318843
Norman,1,DLX2,unseen_single,baseControl,0.08467692418402559,0.23789402240575586,0.002177124570161763,-0.19520090904779908,
Norman,1,ETS2,unseen_single,WitnessCell_v14,0.0988625383987961,0.037470361699091126,0.002682281522230963,-0.011012744216714498,0.2572360429149856
Norman,1,ETS2,unseen_single,WitnessCell_v13,0.09888264426086404,0.03727461021973977,0.0026825402205897055,-0.011110253495822286,0.25772857240313674
Norman,1,ETS2,unseen_single,trainMean,0.09495890349691402,0.07547630764204027,0.0024040370669867854,0.09386390199957251,0.30024492919966467
Norman,1,ETS2,unseen_single,baseControl,0.08330546497961233,0.18893465235673412,0.0025592282783626365,0.03536881444406681,
Norman,1,FEV,unseen_single,WitnessCell_v14,0.16366052515237436,0.2590536491600126,0.00476860266123634,0.04528044069457471,0.32162522158718615
Norman,1,FEV,unseen_single,WitnessCell_v13,0.17964192424001102,0.18670046977068167,0.00482104939992015,0.03478010531325948,0.30763039208238846
