dataset,seed,condition,method,nir
Replogle_exp6,1,AHCYL1+FDPS,WitnessCell_v14,0.7073170731707317
Replogle_exp6,1,ATM+FDPS,WitnessCell_v14,0.3170731707317073
Replogle_exp6,1,ATR+FDPS,WitnessCell_v14,1.0
Replogle_exp6,1,ETAA1+FDPS,WitnessCell_v14,0.5609756097560976
Replogle_exp6,1,ETAA1+TOPBP1,WitnessCell_v14,0.7804878048780488
Replogle_exp6,1,FDPS+IDI1,WitnessCell_v14,1.0
Replogle_exp6,1,FDPS+LIG4,WitnessCell_v14,0.4878048780487805
Replogle_exp6,1,FDPS+MVD,WitnessCell_v14,1.0
Replogle_exp6,1,FDPS+NHEJ1,WitnessCell_v14,0.43902439024390244
Replogle_exp6,1,FDPS+PMVK,WitnessCell_v14,0.4878048780487805
Replogle_exp6,1,FDPS+PRKDC,WitnessCell_v14,0.975609756097561
Replogle_exp6,1,FDPS+RAD1,WitnessCell_v14,0.4878048780487805
Replogle_exp6,1,FDPS+RAD9A,WitnessCell_v14,0.8292682926829268
Replogle_exp6,1,FDPS+RAD17,WitnessCell_v14,0.7560975609756098
Replogle_exp6,1,FDPS+RRM1,WitnessCell_v14,1.0
Replogle_exp6,1,FDPS+RRM2B,WitnessCell_v14,0.4146341463414634
Replogle_exp6,1,FDPS+SQLE,WitnessCell_v14,1.0
Replogle_exp6,1,FDPS+SREBF1,WitnessCell_v14,1.0
Replogle_exp6,1,FDPS+SREBF2,WitnessCell_v14,1.0
Replogle_exp6,1,FDPS+XRCC5,WitnessCell_v14,1.0
Replogle_exp6,1,FDPS+XRCC6,WitnessCell_v14,1.0
Replogle_exp6,1,HMGCR+SREBF1,WitnessCell_v14,0.9024390243902439
Replogle_exp6,1,HMGCR+SREBF2,WitnessCell_v14,0.975609756097561
Replogle_exp6,1,HUS1+IDI1,WitnessCell_v14,0.7804878048780488
Replogle_exp6,1,HUS1+MVD,WitnessCell_v14,0.975609756097561
Replogle_exp6,1,HUS1+PMVK,WitnessCell_v14,0.8780487804878049
Replogle_exp6,1,HUS1+RRM1,WitnessCell_v14,1.0
Replogle_exp6,1,HUS1+SQLE,WitnessCell_v14,0.975609756097561
Replogle_exp6,1,HUS1+SREBF1,WitnessCell_v14,0.9024390243902439
Replogle_exp6,1,HUS1+SREBF2,WitnessCell_v14,1.0
Replogle_exp6,1,CHEK1,WitnessCell_v14,0.5121951219512195
Replogle_exp6,1,FDPS,WitnessCell_v14,0.8292682926829268
Replogle_exp6,1,HMGCR,WitnessCell_v14,0.7804878048780488
Replogle_exp6,1,HSPE1,WitnessCell_v14,0.0
Replogle_exp6,1,HUS1,WitnessCell_v14,1.0
Replogle_exp6,1,MTOR,WitnessCell_v14,0.024390243902439025
Replogle_exp6,1,TOPBP1,WitnessCell_v14,0.975609756097561
Replogle_exp6,1,CHEK1+FDPS,WitnessCell_v14,0.12195121951219512
Replogle_exp6,1,FDPS+HMGCR,WitnessCell_v14,0.6585365853658537
Replogle_exp6,1,FDPS+HUS1,WitnessCell_v14,0.926829268292683
Replogle_exp6,1,FDPS+TOPBP1,WitnessCell_v14,0.5609756097560976
Replogle_exp6,1,HMGCR+HUS1,WitnessCell_v14,0.926829268292683
Replogle_exp6,1,AHCYL1+FDPS,WitnessCell_v13,0.6829268292682927
Replogle_exp6,1,ATM+FDPS,WitnessCell_v13,0.3170731707317073
Replogle_exp6,1,ATR+FDPS,WitnessCell_v13,1.0
Replogle_exp6,1,ETAA1+FDPS,WitnessCell_v13,0.5609756097560976
Replogle_exp6,1,ETAA1+TOPBP1,WitnessCell_v13,0.7804878048780488
Replogle_exp6,1,FDPS+IDI1,WitnessCell_v13,1.0
Replogle_exp6,1,FDPS+LIG4,WitnessCell_v13,0.4634146341463415
Replogle_exp6,1,FDPS+MVD,WitnessCell_v13,1.0
Replogle_exp6,1,FDPS+NHEJ1,WitnessCell_v13,0.43902439024390244
Replogle_exp6,1,FDPS+PMVK,WitnessCell_v13,0.4634146341463415
Replogle_exp6,1,FDPS+PRKDC,WitnessCell_v13,0.9512195121951219
Replogle_exp6,1,FDPS+RAD1,WitnessCell_v13,0.4878048780487805
Replogle_exp6,1,FDPS+RAD9A,WitnessCell_v13,0.8292682926829268
Replogle_exp6,1,FDPS+RAD17,WitnessCell_v13,0.7560975609756098
Replogle_exp6,1,FDPS+RRM1,WitnessCell_v13,1.0
Replogle_exp6,1,FDPS+RRM2B,WitnessCell_v13,0.4146341463414634
Replogle_exp6,1,FDPS+SQLE,WitnessCell_v13,1.0
Replogle_exp6,1,FDPS+SREBF1,WitnessCell_v13,1.0
Replogle_exp6,1,FDPS+SREBF2,WitnessCell_v13,1.0
Replogle_exp6,1,FDPS+XRCC5,WitnessCell_v13,1.0
Replogle_exp6,1,FDPS+XRCC6,WitnessCell_v13,1.0
Replogle_exp6,1,HMGCR+SREBF1,WitnessCell_v13,0.9024390243902439
Replogle_exp6,1,HMGCR+SREBF2,WitnessCell_v13,0.975609756097561
Replogle_exp6,1,HUS1+IDI1,WitnessCell_v13,0.7804878048780488
Replogle_exp6,1,HUS1+MVD,WitnessCell_v13,0.975609756097561
Replogle_exp6,1,HUS1+PMVK,WitnessCell_v13,0.8780487804878049
Replogle_exp6,1,HUS1+RRM1,WitnessCell_v13,1.0
Replogle_exp6,1,HUS1+SQLE,WitnessCell_v13,0.975609756097561
Replogle_exp6,1,HUS1+SREBF1,WitnessCell_v13,0.9024390243902439
Replogle_exp6,1,HUS1+SREBF2,WitnessCell_v13,1.0
Replogle_exp6,1,CHEK1,WitnessCell_v13,0.5365853658536586
Replogle_exp6,1,FDPS,WitnessCell_v13,0.8292682926829268
Replogle_exp6,1,HMGCR,WitnessCell_v13,0.8048780487804879
Replogle_exp6,1,HSPE1,WitnessCell_v13,0.0
Replogle_exp6,1,HUS1,WitnessCell_v13,1.0
Replogle_exp6,1,MTOR,WitnessCell_v13,0.024390243902439025
Replogle_exp6,1,TOPBP1,WitnessCell_v13,0.975609756097561
Replogle_exp6,1,CHEK1+FDPS,WitnessCell_v13,0.12195121951219512
Replogle_exp6,1,FDPS+HMGCR,WitnessCell_v13,0.6585365853658537
Replogle_exp6,1,FDPS+HUS1,WitnessCell_v13,0.926829268292683
Replogle_exp6,1,FDPS+TOPBP1,WitnessCell_v13,0.5365853658536586
Replogle_exp6,1,HMGCR+HUS1,WitnessCell_v13,0.926829268292683
Replogle_exp6,1,AHCYL1+FDPS,trainMean,0.6341463414634146
Replogle_exp6,1,ATM+FDPS,trainMean,0.21951219512195122
Replogle_exp6,1,ATR+FDPS,trainMean,1.0
Replogle_exp6,1,ETAA1+FDPS,trainMean,0.5609756097560976
Replogle_exp6,1,ETAA1+TOPBP1,trainMean,0.8048780487804879
Replogle_exp6,1,FDPS+IDI1,trainMean,1.0
Replogle_exp6,1,FDPS+LIG4,trainMean,0.36585365853658536
Replogle_exp6,1,FDPS+MVD,trainMean,1.0
Replogle_exp6,1,FDPS+NHEJ1,trainMean,0.3902439024390244
Replogle_exp6,1,FDPS+PMVK,trainMean,0.2682926829268293
Replogle_exp6,1,FDPS+PRKDC,trainMean,0.9024390243902439
Replogle_exp6,1,FDPS+RAD1,trainMean,0.5609756097560976
Replogle_exp6,1,FDPS+RAD9A,trainMean,0.9024390243902439
Replogle_exp6,1,FDPS+RAD17,trainMean,0.7804878048780488
Replogle_exp6,1,FDPS+RRM1,trainMean,1.0
Replogle_exp6,1,FDPS+RRM2B,trainMean,0.3170731707317073
Replogle_exp6,1,FDPS+SQLE,trainMean,1.0
Replogle_exp6,1,FDPS+SREBF1,trainMean,1.0
Replogle_exp6,1,FDPS+SREBF2,trainMean,0.975609756097561
Replogle_exp6,1,FDPS+XRCC5,trainMean,0.975609756097561
Replogle_exp6,1,FDPS+XRCC6,trainMean,1.0
Replogle_exp6,1,HMGCR+SREBF1,trainMean,0.9512195121951219
Replogle_exp6,1,HMGCR+SREBF2,trainMean,0.9512195121951219
Replogle_exp6,1,HUS1+IDI1,trainMean,0.7317073170731707
Replogle_exp6,1,HUS1+MVD,trainMean,0.975609756097561
Replogle_exp6,1,HUS1+PMVK,trainMean,0.6829268292682927
Replogle_exp6,1,HUS1+RRM1,trainMean,0.975609756097561
Replogle_exp6,1,HUS1+SQLE,trainMean,0.975609756097561
Replogle_exp6,1,HUS1+SREBF1,trainMean,0.975609756097561
Replogle_exp6,1,HUS1+SREBF2,trainMean,1.0
Replogle_exp6,1,CHEK1,trainMean,0.43902439024390244
Replogle_exp6,1,FDPS,trainMean,0.6341463414634146
Replogle_exp6,1,HMGCR,trainMean,0.8536585365853658
Replogle_exp6,1,HSPE1,trainMean,0.0
Replogle_exp6,1,HUS1,trainMean,1.0
Replogle_exp6,1,MTOR,trainMean,0.04878048780487805
Replogle_exp6,1,TOPBP1,trainMean,0.975609756097561
Replogle_exp6,1,CHEK1+FDPS,trainMean,0.12195121951219512
Replogle_exp6,1,FDPS+HMGCR,trainMean,0.43902439024390244
Replogle_exp6,1,FDPS+HUS1,trainMean,1.0
Replogle_exp6,1,FDPS+TOPBP1,trainMean,0.36585365853658536
Replogle_exp6,1,HMGCR+HUS1,trainMean,0.7073170731707317
Replogle_exp6,1,AHCYL1+FDPS,baseControl,0.6341463414634146
Replogle_exp6,1,ATM+FDPS,baseControl,0.24390243902439024
Replogle_exp6,1,ATR+FDPS,baseControl,0.4634146341463415
Replogle_exp6,1,ETAA1+FDPS,baseControl,0.5365853658536586
Replogle_exp6,1,ETAA1+TOPBP1,baseControl,0.7560975609756098
Replogle_exp6,1,FDPS+IDI1,baseControl,0.34146341463414637
Replogle_exp6,1,FDPS+LIG4,baseControl,0.36585365853658536
Replogle_exp6,1,FDPS+MVD,baseControl,0.0975609756097561
Replogle_exp6,1,FDPS+NHEJ1,baseControl,0.43902439024390244
Replogle_exp6,1,FDPS+PMVK,baseControl,0.8048780487804879
Replogle_exp6,1,FDPS+PRKDC,baseControl,0.3902439024390244
Replogle_exp6,1,FDPS+RAD1,baseControl,0.5121951219512195
Replogle_exp6,1,FDPS+RAD9A,baseControl,0.3170731707317073
Replogle_exp6,1,FDPS+RAD17,baseControl,0.7073170731707317
Replogle_exp6,1,FDPS+RRM1,baseControl,0.6585365853658537
Replogle_exp6,1,FDPS+RRM2B,baseControl,0.2682926829268293
Replogle_exp6,1,FDPS+SQLE,baseControl,0.14634146341463414
Replogle_exp6,1,FDPS+SREBF1,baseControl,0.4146341463414634
Replogle_exp6,1,FDPS+SREBF2,baseControl,0.7804878048780488
Replogle_exp6,1,FDPS+XRCC5,baseControl,0.07317073170731707
Replogle_exp6,1,FDPS+XRCC6,baseControl,0.024390243902439025
Replogle_exp6,1,HMGCR+SREBF1,baseControl,0.2926829268292683
Replogle_exp6,1,HMGCR+SREBF2,baseControl,0.8292682926829268
Replogle_exp6,1,HUS1+IDI1,baseControl,0.6829268292682927
Replogle_exp6,1,HUS1+MVD,baseControl,0.12195121951219512
Replogle_exp6,1,HUS1+PMVK,baseControl,0.926829268292683
Replogle_exp6,1,HUS1+RRM1,baseControl,0.7317073170731707
Replogle_exp6,1,HUS1+SQLE,baseControl,0.17073170731707318
Replogle_exp6,1,HUS1+SREBF1,baseControl,0.21951219512195122
Replogle_exp6,1,HUS1+SREBF2,baseControl,0.9024390243902439
Replogle_exp6,1,CHEK1,baseControl,0.6097560975609756
Replogle_exp6,1,FDPS,baseControl,0.5609756097560976
Replogle_exp6,1,HMGCR,baseControl,0.8780487804878049
Replogle_exp6,1,HSPE1,baseControl,0.0
Replogle_exp6,1,HUS1,baseControl,1.0
Replogle_exp6,1,MTOR,baseControl,0.04878048780487805
Replogle_exp6,1,TOPBP1,baseControl,0.975609756097561
Replogle_exp6,1,CHEK1+FDPS,baseControl,0.1951219512195122
Replogle_exp6,1,FDPS+HMGCR,baseControl,0.8536585365853658
Replogle_exp6,1,FDPS+HUS1,baseControl,0.4878048780487805
Replogle_exp6,1,FDPS+TOPBP1,baseControl,0.5853658536585366
Replogle_exp6,1,HMGCR+HUS1,baseControl,0.9512195121951219
Replogle_exp6,2,AHCYL1+FDPS,WitnessCell_v14,0.6285714285714286
Replogle_exp6,2,ATM+FDPS,WitnessCell_v14,0.22857142857142856
Replogle_exp6,2,ATR+FDPS,WitnessCell_v14,1.0
Replogle_exp6,2,CHEK1+FDPS,WitnessCell_v14,0.22857142857142856
Replogle_exp6,2,ETAA1+FDPS,WitnessCell_v14,0.5428571428571428
Replogle_exp6,2,FDPS+HMGCR,WitnessCell_v14,0.8285714285714286
Replogle_exp6,2,FDPS+HUS1,WitnessCell_v14,0.7142857142857143
Replogle_exp6,2,FDPS+IDI1,WitnessCell_v14,0.9714285714285714
Replogle_exp6,2,FDPS+LIG4,WitnessCell_v14,0.37142857142857144
Replogle_exp6,2,FDPS+MVD,WitnessCell_v14,0.14285714285714285
Replogle_exp6,2,FDPS+NHEJ1,WitnessCell_v14,0.4857142857142857
Replogle_exp6,2,FDPS+PRKDC,WitnessCell_v14,0.7428571428571429
Replogle_exp6,2,FDPS+RAD1,WitnessCell_v14,0.4857142857142857
Replogle_exp6,2,FDPS+RAD9A,WitnessCell_v14,0.8
Replogle_exp6,2,FDPS+RRM1,WitnessCell_v14,1.0
Replogle_exp6,2,FDPS+RRM2B,WitnessCell_v14,0.34285714285714286
Replogle_exp6,2,FDPS+SQLE,WitnessCell_v14,1.0
Replogle_exp6,2,FDPS+SREBF1,WitnessCell_v14,1.0
Replogle_exp6,2,FDPS+TOPBP1,WitnessCell_v14,0.5142857142857142
Replogle_exp6,2,FDPS+XRCC6,WitnessCell_v14,1.0
Replogle_exp6,2,HMGCR+SREBF2,WitnessCell_v14,0.9142857142857143
Replogle_exp6,2,HUS1+PMVK,WitnessCell_v14,1.0
Replogle_exp6,2,HUS1+SREBF2,WitnessCell_v14,0.9714285714285714
Replogle_exp6,2,ETAA1+TOPBP1,WitnessCell_v14,0.7714285714285715
Replogle_exp6,2,HUS1+RRM1,WitnessCell_v14,1.0
Replogle_exp6,2,FDPS,WitnessCell_v14,0.7428571428571429
Replogle_exp6,2,HSPE1,WitnessCell_v14,0.0
Replogle_exp6,2,MTOR,WitnessCell_v14,0.05714285714285714
Replogle_exp6,2,PMVK,WitnessCell_v14,0.8571428571428571
Replogle_exp6,2,RAD17,WitnessCell_v14,0.8857142857142857
Replogle_exp6,2,SREBF2,WitnessCell_v14,0.9428571428571428
Replogle_exp6,2,XRCC5,WitnessCell_v14,0.08571428571428572
Replogle_exp6,2,FDPS+PMVK,WitnessCell_v14,0.5714285714285714
Replogle_exp6,2,FDPS+RAD17,WitnessCell_v14,0.8571428571428571
Replogle_exp6,2,FDPS+SREBF2,WitnessCell_v14,0.8857142857142857
Replogle_exp6,2,FDPS+XRCC5,WitnessCell_v14,0.14285714285714285
Replogle_exp6,2,AHCYL1+FDPS,WitnessCell_v13,0.6285714285714286
Replogle_exp6,2,ATM+FDPS,WitnessCell_v13,0.22857142857142856
Replogle_exp6,2,ATR+FDPS,WitnessCell_v13,1.0
Replogle_exp6,2,CHEK1+FDPS,WitnessCell_v13,0.22857142857142856
Replogle_exp6,2,ETAA1+FDPS,WitnessCell_v13,0.5428571428571428
Replogle_exp6,2,FDPS+HMGCR,WitnessCell_v13,0.8571428571428571
Replogle_exp6,2,FDPS+HUS1,WitnessCell_v13,0.7428571428571429
Replogle_exp6,2,FDPS+IDI1,WitnessCell_v13,0.9714285714285714
Replogle_exp6,2,FDPS+LIG4,WitnessCell_v13,0.37142857142857144
Replogle_exp6,2,FDPS+MVD,WitnessCell_v13,0.14285714285714285
Replogle_exp6,2,FDPS+NHEJ1,WitnessCell_v13,0.4857142857142857
Replogle_exp6,2,FDPS+PRKDC,WitnessCell_v13,0.7428571428571429
Replogle_exp6,2,FDPS+RAD1,WitnessCell_v13,0.4857142857142857
Replogle_exp6,2,FDPS+RAD9A,WitnessCell_v13,0.8
Replogle_exp6,2,FDPS+RRM1,WitnessCell_v13,1.0
Replogle_exp6,2,FDPS+RRM2B,WitnessCell_v13,0.34285714285714286
Replogle_exp6,2,FDPS+SQLE,WitnessCell_v13,1.0
Replogle_exp6,2,FDPS+SREBF1,WitnessCell_v13,1.0
Replogle_exp6,2,FDPS+TOPBP1,WitnessCell_v13,0.5142857142857142
Replogle_exp6,2,FDPS+XRCC6,WitnessCell_v13,1.0
Replogle_exp6,2,HMGCR+SREBF2,WitnessCell_v13,0.9142857142857143
Replogle_exp6,2,HUS1+PMVK,WitnessCell_v13,1.0
Replogle_exp6,2,HUS1+SREBF2,WitnessCell_v13,0.9714285714285714
Replogle_exp6,2,ETAA1+TOPBP1,WitnessCell_v13,0.7714285714285715
Replogle_exp6,2,HUS1+RRM1,WitnessCell_v13,1.0
Replogle_exp6,2,FDPS,WitnessCell_v13,0.7428571428571429
Replogle_exp6,2,HSPE1,WitnessCell_v13,0.0
Replogle_exp6,2,MTOR,WitnessCell_v13,0.05714285714285714
Replogle_exp6,2,PMVK,WitnessCell_v13,0.9142857142857143
Replogle_exp6,2,RAD17,WitnessCell_v13,0.8857142857142857
Replogle_exp6,2,SREBF2,WitnessCell_v13,0.9428571428571428
Replogle_exp6,2,XRCC5,WitnessCell_v13,0.08571428571428572
Replogle_exp6,2,FDPS+PMVK,WitnessCell_v13,0.6571428571428571
Replogle_exp6,2,FDPS+RAD17,WitnessCell_v13,0.8857142857142857
Replogle_exp6,2,FDPS+SREBF2,WitnessCell_v13,0.9142857142857143
Replogle_exp6,2,FDPS+XRCC5,WitnessCell_v13,0.14285714285714285
Replogle_exp6,2,AHCYL1+FDPS,trainMean,0.5714285714285714
Replogle_exp6,2,ATM+FDPS,trainMean,0.22857142857142856
Replogle_exp6,2,ATR+FDPS,trainMean,1.0
Replogle_exp6,2,CHEK1+FDPS,trainMean,0.2571428571428571
Replogle_exp6,2,ETAA1+FDPS,trainMean,0.5428571428571428
Replogle_exp6,2,FDPS+HMGCR,trainMean,0.6
Replogle_exp6,2,FDPS+HUS1,trainMean,0.9142857142857143
Replogle_exp6,2,FDPS+IDI1,trainMean,1.0
Replogle_exp6,2,FDPS+LIG4,trainMean,0.3142857142857143
Replogle_exp6,2,FDPS+MVD,trainMean,0.14285714285714285
Replogle_exp6,2,FDPS+NHEJ1,trainMean,0.45714285714285713
Replogle_exp6,2,FDPS+PRKDC,trainMean,0.9714285714285714
Replogle_exp6,2,FDPS+RAD1,trainMean,0.5142857142857142
Replogle_exp6,2,FDPS+RAD9A,trainMean,0.9142857142857143
Replogle_exp6,2,FDPS+RRM1,trainMean,0.9714285714285714
Replogle_exp6,2,FDPS+RRM2B,trainMean,0.3142857142857143
Replogle_exp6,2,FDPS+SQLE,trainMean,1.0
Replogle_exp6,2,FDPS+SREBF1,trainMean,1.0
Replogle_exp6,2,FDPS+TOPBP1,trainMean,0.5142857142857142
Replogle_exp6,2,FDPS+XRCC6,trainMean,1.0
Replogle_exp6,2,HMGCR+SREBF2,trainMean,0.6571428571428571
Replogle_exp6,2,HUS1+PMVK,trainMean,1.0
Replogle_exp6,2,HUS1+SREBF2,trainMean,0.9428571428571428
Replogle_exp6,2,ETAA1+TOPBP1,trainMean,0.7714285714285715
Replogle_exp6,2,HUS1+RRM1,trainMean,1.0
Replogle_exp6,2,FDPS,trainMean,0.6285714285714286
Replogle_exp6,2,HSPE1,trainMean,0.0
Replogle_exp6,2,MTOR,trainMean,0.05714285714285714
Replogle_exp6,2,PMVK,trainMean,0.8571428571428571
Replogle_exp6,2,RAD17,trainMean,0.8857142857142857
Replogle_exp6,2,SREBF2,trainMean,0.9428571428571428
Replogle_exp6,2,XRCC5,trainMean,0.08571428571428572
Replogle_exp6,2,FDPS+PMVK,trainMean,0.45714285714285713
Replogle_exp6,2,FDPS+RAD17,trainMean,0.8285714285714286
Replogle_exp6,2,FDPS+SREBF2,trainMean,0.8
Replogle_exp6,2,FDPS+XRCC5,trainMean,0.11428571428571428
Replogle_exp6,2,AHCYL1+FDPS,baseControl,0.6285714285714286
Replogle_exp6,2,ATM+FDPS,baseControl,0.22857142857142856
Replogle_exp6,2,ATR+FDPS,baseControl,0.45714285714285713
Replogle_exp6,2,CHEK1+FDPS,baseControl,0.2
Replogle_exp6,2,ETAA1+FDPS,baseControl,0.5428571428571428
Replogle_exp6,2,FDPS+HMGCR,baseControl,0.8857142857142857
Replogle_exp6,2,FDPS+HUS1,baseControl,0.4857142857142857
Replogle_exp6,2,FDPS+IDI1,baseControl,0.3142857142857143
Replogle_exp6,2,FDPS+LIG4,baseControl,0.34285714285714286
Replogle_exp6,2,FDPS+MVD,baseControl,0.14285714285714285
Replogle_exp6,2,FDPS+NHEJ1,baseControl,0.42857142857142855
Replogle_exp6,2,FDPS+PRKDC,baseControl,0.37142857142857144
Replogle_exp6,2,FDPS+RAD1,baseControl,0.5142857142857142
Replogle_exp6,2,FDPS+RAD9A,baseControl,0.2857142857142857
Replogle_exp6,2,FDPS+RRM1,baseControl,0.6571428571428571
Replogle_exp6,2,FDPS+RRM2B,baseControl,0.2571428571428571
Replogle_exp6,2,FDPS+SQLE,baseControl,0.17142857142857143
Replogle_exp6,2,FDPS+SREBF1,baseControl,0.4
Replogle_exp6,2,FDPS+TOPBP1,baseControl,0.6
Replogle_exp6,2,FDPS+XRCC6,baseControl,0.02857142857142857
Replogle_exp6,2,HMGCR+SREBF2,baseControl,0.8285714285714286
Replogle_exp6,2,HUS1+PMVK,baseControl,1.0
Replogle_exp6,2,HUS1+SREBF2,baseControl,0.9714285714285714
Replogle_exp6,2,ETAA1+TOPBP1,baseControl,0.7428571428571429
Replogle_exp6,2,HUS1+RRM1,baseControl,0.7142857142857143
Replogle_exp6,2,FDPS,baseControl,0.5714285714285714
Replogle_exp6,2,HSPE1,baseControl,0.0
Replogle_exp6,2,MTOR,baseControl,0.05714285714285714
Replogle_exp6,2,PMVK,baseControl,0.8571428571428571
Replogle_exp6,2,RAD17,baseControl,0.9142857142857143
Replogle_exp6,2,SREBF2,baseControl,0.9428571428571428
Replogle_exp6,2,XRCC5,baseControl,0.08571428571428572
Replogle_exp6,2,FDPS+PMVK,baseControl,0.8
Replogle_exp6,2,FDPS+RAD17,baseControl,0.6857142857142857
Replogle_exp6,2,FDPS+SREBF2,baseControl,0.7714285714285715
Replogle_exp6,2,FDPS+XRCC5,baseControl,0.11428571428571428
Replogle_exp6,3,ATM+FDPS,WitnessCell_v14,0.30303030303030304
Replogle_exp6,3,CHEK1+FDPS,WitnessCell_v14,0.21212121212121213
Replogle_exp6,3,ETAA1+FDPS,WitnessCell_v14,0.696969696969697
Replogle_exp6,3,FDPS+HMGCR,WitnessCell_v14,1.0
Replogle_exp6,3,FDPS+HUS1,WitnessCell_v14,1.0
Replogle_exp6,3,FDPS+IDI1,WitnessCell_v14,0.7575757575757576
Replogle_exp6,3,FDPS+LIG4,WitnessCell_v14,0.42424242424242425
Replogle_exp6,3,FDPS+MVD,WitnessCell_v14,1.0
Replogle_exp6,3,FDPS+NHEJ1,WitnessCell_v14,0.5454545454545454
Replogle_exp6,3,FDPS+PMVK,WitnessCell_v14,0.9696969696969697
Replogle_exp6,3,FDPS+PRKDC,WitnessCell_v14,0.8787878787878788
Replogle_exp6,3,FDPS+RAD9A,WitnessCell_v14,0.9090909090909091
Replogle_exp6,3,FDPS+RAD17,WitnessCell_v14,0.9393939393939394
Replogle_exp6,3,FDPS+RRM1,WitnessCell_v14,1.0
Replogle_exp6,3,FDPS+RRM2B,WitnessCell_v14,0.3939393939393939
Replogle_exp6,3,FDPS+SQLE,WitnessCell_v14,1.0
Replogle_exp6,3,FDPS+SREBF1,WitnessCell_v14,1.0
Replogle_exp6,3,FDPS+SREBF2,WitnessCell_v14,0.8181818181818182
Replogle_exp6,3,FDPS+TOPBP1,WitnessCell_v14,0.6666666666666666
Replogle_exp6,3,FDPS+XRCC5,WitnessCell_v14,1.0
Replogle_exp6,3,HMGCR+SREBF2,WitnessCell_v14,0.8484848484848485
Replogle_exp6,3,HUS1+SQLE,WitnessCell_v14,0.9696969696969697
Replogle_exp6,3,HUS1+SREBF2,WitnessCell_v14,1.0
Replogle_exp6,3,AHCYL1,WitnessCell_v14,0.7272727272727273
Replogle_exp6,3,ATR,WitnessCell_v14,0.15151515151515152
Replogle_exp6,3,FDPS,WitnessCell_v14,0.8484848484848485
Replogle_exp6,3,POLR1D,WitnessCell_v14,0.0
Replogle_exp6,3,RAD1,WitnessCell_v14,0.7575757575757576
Replogle_exp6,3,RPL15,WitnessCell_v14,0.2727272727272727
Replogle_exp6,3,XRCC6,WitnessCell_v14,0.030303030303030304
Replogle_exp6,3,AHCYL1+FDPS,WitnessCell_v14,0.48484848484848486
Replogle_exp6,3,ATR+FDPS,WitnessCell_v14,0.5757575757575758
Replogle_exp6,3,FDPS+RAD1,WitnessCell_v14,0.6060606060606061
Replogle_exp6,3,FDPS+XRCC6,WitnessCell_v14,0.06060606060606061
Replogle_exp6,3,ATM+FDPS,WitnessCell_v13,0.30303030303030304
Replogle_exp6,3,CHEK1+FDPS,WitnessCell_v13,0.21212121212121213
Replogle_exp6,3,ETAA1+FDPS,WitnessCell_v13,0.696969696969697
Replogle_exp6,3,FDPS+HMGCR,WitnessCell_v13,1.0
Replogle_exp6,3,FDPS+HUS1,WitnessCell_v13,1.0
Replogle_exp6,3,FDPS+IDI1,WitnessCell_v13,0.7575757575757576
Replogle_exp6,3,FDPS+LIG4,WitnessCell_v13,0.42424242424242425
Replogle_exp6,3,FDPS+MVD,WitnessCell_v13,1.0
Replogle_exp6,3,FDPS+NHEJ1,WitnessCell_v13,0.5454545454545454
Replogle_exp6,3,FDPS+PMVK,WitnessCell_v13,0.9696969696969697
Replogle_exp6,3,FDPS+PRKDC,WitnessCell_v13,0.8787878787878788
Replogle_exp6,3,FDPS+RAD9A,WitnessCell_v13,0.9090909090909091
Replogle_exp6,3,FDPS+RAD17,WitnessCell_v13,0.9393939393939394
Replogle_exp6,3,FDPS+RRM1,WitnessCell_v13,1.0
Replogle_exp6,3,FDPS+RRM2B,WitnessCell_v13,0.3939393939393939
Replogle_exp6,3,FDPS+SQLE,WitnessCell_v13,1.0
Replogle_exp6,3,FDPS+SREBF1,WitnessCell_v13,1.0
Replogle_exp6,3,FDPS+SREBF2,WitnessCell_v13,0.8484848484848485
Replogle_exp6,3,FDPS+TOPBP1,WitnessCell_v13,0.6666666666666666
Replogle_exp6,3,FDPS+XRCC5,WitnessCell_v13,1.0
Replogle_exp6,3,HMGCR+SREBF2,WitnessCell_v13,0.8787878787878788
Replogle_exp6,3,HUS1+SQLE,WitnessCell_v13,0.9696969696969697
Replogle_exp6,3,HUS1+SREBF2,WitnessCell_v13,1.0
Replogle_exp6,3,AHCYL1,WitnessCell_v13,0.7272727272727273
Replogle_exp6,3,ATR,WitnessCell_v13,0.15151515151515152
Replogle_exp6,3,FDPS,WitnessCell_v13,0.8484848484848485
Replogle_exp6,3,POLR1D,WitnessCell_v13,0.0
Replogle_exp6,3,RAD1,WitnessCell_v13,0.7575757575757576
Replogle_exp6,3,RPL15,WitnessCell_v13,0.2727272727272727
Replogle_exp6,3,XRCC6,WitnessCell_v13,0.030303030303030304
Replogle_exp6,3,AHCYL1+FDPS,WitnessCell_v13,0.5151515151515151
Replogle_exp6,3,ATR+FDPS,WitnessCell_v13,0.5757575757575758
Replogle_exp6,3,FDPS+RAD1,WitnessCell_v13,0.6060606060606061
Replogle_exp6,3,FDPS+XRCC6,WitnessCell_v13,0.06060606060606061
Replogle_exp6,3,ATM+FDPS,trainMean,0.30303030303030304
Replogle_exp6,3,CHEK1+FDPS,trainMean,0.21212121212121213
Replogle_exp6,3,ETAA1+FDPS,trainMean,0.696969696969697
Replogle_exp6,3,FDPS+HMGCR,trainMean,1.0
