seed,strategy,length_factor,rho,noise_ratio,inner_weighted_mse
4,estimated_witness,4.0,0.1,0.3,0.2699870770556781
4,estimated_witness,4.0,0.75,10.0,0.2705536471052394
4,estimated_witness,1.0,1.0,10.0,0.27061238613690514
4,estimated_witness,2.0,0.9,10.0,0.27124389094411633
4,estimated_witness,0.5,1.0,10.0,0.27163163421225844
4,estimated_witness,4.0,0.25,0.1,0.2725929987059768
4,estimated_witness,0.25,0.9,10.0,0.27313001904344253
4,estimated_witness,2.0,1.0,10.0,0.27366289693548024
4,estimated_witness,4.0,0.9,10.0,0.27465781964668184
4,estimated_witness,2.0,0.25,0.03,0.2748961514695305
4,estimated_witness,0.25,1.0,10.0,0.2762099467276127
4,estimated_witness,4.0,1.0,10.0,0.27772329684211144
4,estimated_witness,0.5,0.1,0.1,0.28152546693562414
4,estimated_witness,0.25,0.1,0.1,0.2834795026382947
4,estimated_witness,1.0,0.1,0.1,0.2857529335322233
4,estimated_witness,0.25,0.0,0.3,0.28799983402831836
4,estimated_witness,4.0,0.25,0.03,0.29421385528170707
4,estimated_witness,2.0,0.1,0.1,0.29553735517824703
4,estimated_witness,0.5,0.1,0.03,0.29800039728163563
4,estimated_witness,0.25,0.1,0.03,0.3002406421716486
4,estimated_witness,1.0,0.1,0.03,0.3047355915722128
4,estimated_witness,4.0,0.1,0.1,0.3083649965430644
4,estimated_witness,2.0,0.1,0.03,0.31689850730924624
4,estimated_witness,4.0,0.1,0.03,0.3325370173686197
4,estimated_witness,0.25,0.0,0.1,0.34657199436332037
4,estimated_witness,0.25,0.0,0.03,0.3942155108696383
4,geometry_only,0.25,0.0,3.0,0.23457518682337966
4,geometry_only,0.25,0.0,1.0,0.23976439067623226
4,geometry_only,0.25,0.0,10.0,0.25859995620349263
4,geometry_only,0.25,0.0,0.3,0.28799983402831836
4,geometry_only,0.25,0.0,0.1,0.34657199436332037
4,geometry_only,0.25,0.0,0.03,0.3942155108696383
